ID,Recency,Frequency,Monetary,LastAmount,FirstGiftDate,LastGiftDate,R_score,F_score,M_score,RFM_Score,RFM_Segment
14141,4068,13,2250.0,200.0,2000-06-09,2014-06-23,3,5,5,13,Regular
14166,1517,3,250.0,100.0,2004-10-01,2021-06-17,4,3,2,9,Loyal
14175,8315,2,450.0,400.0,2002-11-06,2002-11-06,1,2,3,6,Regular
14179,8811,2,600.0,500.0,2000-01-31,2001-06-28,1,2,3,6,Regular
14180,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14184,8205,2,200.0,100.0,2003-02-24,2003-02-24,1,2,2,5,At Risk / Lapsed
14187,9182,1,500.0,500.0,2000-06-22,2000-06-22,1,1,3,5,Regular
14197,8012,4,700.0,100.0,2000-01-17,2003-09-05,1,4,4,9,Regular
14200,7782,8,27400.0,10000.0,2000-01-31,2004-04-22,1,5,5,11,Regular
14202,7939,8,700.0,50.0,2000-01-31,2003-11-17,1,5,4,10,Regular
14223,7957,1,200.0,200.0,2003-10-30,2003-10-30,1,1,2,4,At Risk / Lapsed
14249,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14278,4290,2,300.0,200.0,2000-01-31,2013-11-13,3,2,3,8,Regular
14283,7552,1,100.0,100.0,2004-12-08,2004-12-08,1,1,1,3,At Risk / Lapsed
14307,6474,2,200.0,100.0,2000-01-31,2007-11-21,2,2,2,6,At Risk / Lapsed
14309,7928,3,150.0,50.0,2000-07-03,2003-11-28,1,3,2,6,Regular
14314,7713,2,1100.0,1000.0,2000-01-31,2004-06-30,1,2,4,7,Regular
14315,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14320,6252,4,1250.0,500.0,2002-06-27,2008-06-30,2,4,4,10,Regular
14340,9056,1,100.0,100.0,2000-10-26,2000-10-26,1,1,1,3,At Risk / Lapsed
14344,7585,8,1150.0,50.0,2000-06-09,2004-11-05,1,5,4,10,Regular
14380,9195,1,100.0,100.0,2000-06-09,2000-06-09,1,1,1,3,At Risk / Lapsed
14381,5478,2,600.0,500.0,2002-11-06,2010-08-13,2,2,3,7,Regular
14393,7039,9,1400.0,200.0,2000-01-31,2006-05-05,2,5,4,11,Regular
14398,7225,1,50.0,50.0,2005-10-31,2005-10-31,2,1,1,4,At Risk / Lapsed
14403,8057,1,200.0,200.0,2003-07-22,2003-07-22,1,1,2,4,At Risk / Lapsed
14423,6983,9,3800.0,500.0,2000-07-10,2006-06-30,2,5,5,12,Regular
14457,8674,2,200.0,100.0,2000-01-31,2001-11-12,1,2,2,5,At Risk / Lapsed
14465,6480,6,900.0,100.0,2000-01-31,2007-11-15,2,4,4,10,Regular
14472,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14480,4432,2,5100.0,5000.0,2007-11-20,2013-06-24,3,2,5,10,Regular
14484,9066,1,200.0,200.0,2000-10-16,2000-10-16,1,1,2,4,At Risk / Lapsed
14489,1140,3,6250.0,1000.0,2007-12-11,2022-06-29,4,3,5,12,Loyal
14502,6983,1,100.0,100.0,2006-06-30,2006-06-30,2,1,1,4,At Risk / Lapsed
14519,6619,9,1750.0,150.0,2000-06-16,2007-06-29,2,5,5,12,Regular
14523,7671,2,400.0,200.0,2003-10-01,2004-08-11,1,2,3,6,Regular
14525,3442,4,800.0,200.0,2013-06-14,2016-03-10,3,4,4,11,Regular
14527,7928,4,1450.0,50.0,2000-01-31,2003-11-28,1,4,4,9,Regular
14539,8446,2,200.0,100.0,2000-07-03,2002-06-28,1,2,2,5,At Risk / Lapsed
14554,8812,3,400.0,100.0,2001-06-27,2001-06-27,1,3,3,7,Regular
14571,6619,2,300.0,50.0,2006-08-02,2007-06-29,2,2,3,7,Regular
14572,2605,9,2450.0,500.0,2010-06-25,2018-06-25,3,5,5,13,Regular
14573,8810,2,150.0,50.0,2000-01-31,2001-06-29,1,2,2,5,At Risk / Lapsed
14598,6983,3,250.0,100.0,2004-12-07,2006-06-30,2,3,2,7,Regular
14607,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14621,8617,1,100.0,100.0,2002-01-08,2002-01-08,1,1,1,3,At Risk / Lapsed
14632,406,1,350.0,350.0,2024-07-02,2024-07-02,5,1,3,9,Regular
14633,5713,7,4100.0,100.0,2002-06-28,2009-12-21,2,4,5,11,Regular
14638,7349,2,400.0,250.0,2001-06-21,2005-06-29,1,2,3,6,Regular
14642,8505,6,10750.0,5000.0,2000-01-17,2002-04-30,1,4,5,10,Regular
14646,3715,13,2750.0,200.0,2005-06-30,2015-06-11,3,5,5,13,Regular
14656,412,20,3510.0,50.0,2000-06-26,2024-06-26,5,5,5,15,Champion
14680,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14682,776,13,1325.0,100.0,2007-11-05,2023-06-28,5,5,4,14,Champion
14684,5765,2,200.0,100.0,2001-06-12,2009-10-30,2,2,2,6,At Risk / Lapsed
14685,5754,7,5300.0,200.0,2000-10-26,2009-11-10,2,4,5,11,Regular
14695,6091,2,250.0,150.0,2007-06-28,2008-12-08,2,2,2,6,At Risk / Lapsed
14696,4436,17,7450.0,500.0,2000-06-29,2013-06-20,3,5,5,13,Regular
14699,5348,5,700.0,50.0,2002-06-21,2010-12-21,2,4,4,10,Regular
14701,7553,3,4700.0,700.0,2000-06-26,2004-12-07,1,3,5,9,Regular
14704,5751,1,50.0,50.0,2009-11-13,2009-11-13,2,1,1,4,At Risk / Lapsed
14720,1161,16,1425.0,150.0,2006-03-29,2022-06-08,4,5,4,13,Champion
14730,7113,1,50.0,50.0,2006-02-20,2006-02-20,2,1,1,4,At Risk / Lapsed
14732,7991,1,100.0,100.0,2003-09-26,2003-09-26,1,1,1,3,At Risk / Lapsed
14739,8091,1,150.0,150.0,2003-06-18,2003-06-18,1,1,2,4,At Risk / Lapsed
14740,1869,11,4500.0,500.0,2005-06-22,2020-06-30,4,5,5,14,Champion
14755,6762,1,500.0,500.0,2007-02-06,2007-02-06,2,1,3,6,Regular
14758,4430,1,50.0,50.0,2013-06-26,2013-06-26,3,1,1,5,Regular
14767,6958,2,200.0,100.0,2005-08-23,2006-07-25,2,2,2,6,At Risk / Lapsed
14770,5390,2,200.0,100.0,2004-12-13,2010-11-09,2,2,2,6,At Risk / Lapsed
14781,1511,12,1050.0,100.0,2003-06-17,2021-06-23,4,5,4,13,Champion
14785,8411,1,100.0,100.0,2002-08-02,2002-08-02,1,1,1,3,At Risk / Lapsed
14790,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14793,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14794,8667,2,200.0,100.0,2000-01-31,2001-11-19,1,2,2,5,At Risk / Lapsed
14801,7553,1,190.0,190.0,2004-12-07,2004-12-07,1,1,2,4,At Risk / Lapsed
14813,5160,2,150.0,100.0,2005-06-29,2011-06-27,2,2,2,6,At Risk / Lapsed
14816,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14823,8789,1,30.0,30.0,2001-07-20,2001-07-20,1,1,1,3,At Risk / Lapsed
14831,6830,5,700.0,100.0,2000-01-31,2006-11-30,2,4,4,10,Regular
14833,1517,9,17500.0,1000.0,2006-06-30,2021-06-17,4,5,5,14,Champion
14836,7225,1,100.0,100.0,2005-10-31,2005-10-31,2,1,1,4,At Risk / Lapsed
14851,8818,2,200.0,100.0,2000-01-31,2001-06-21,1,2,2,5,At Risk / Lapsed
14853,2966,6,800.0,100.0,2000-06-09,2017-06-29,3,4,4,11,Regular
14859,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14865,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14876,7641,3,5000.0,2000.0,2004-06-29,2004-09-10,1,3,5,9,Regular
14877,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14878,7713,5,1700.0,400.0,2000-06-22,2004-06-30,1,4,4,9,Regular
14903,8446,7,1050.0,200.0,2000-07-10,2002-06-28,1,4,4,9,Regular
14923,8810,2,300.0,200.0,2000-07-03,2001-06-29,1,2,3,6,Regular
14925,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
14935,4157,3,600.0,200.0,2013-06-14,2014-03-26,3,3,3,9,Regular
14936,5754,6,1150.0,50.0,2005-08-15,2009-11-10,2,4,4,10,Regular
14960,5713,4,730.0,130.0,2003-12-04,2009-12-21,2,4,4,10,Regular
14962,5159,6,425.0,100.0,2004-06-30,2011-06-28,2,4,3,9,Regular
14963,7379,1,100.0,100.0,2005-05-30,2005-05-30,1,1,1,3,At Risk / Lapsed
14966,41,2,100000.0,80000.0,2025-06-30,2025-07-02,5,2,5,12,High Potential
14972,7286,1,50.0,50.0,2005-08-31,2005-08-31,2,1,1,4,At Risk / Lapsed
14973,5522,4,500.0,100.0,2003-06-30,2010-06-30,2,4,3,9,Regular
14976,5842,2,100.0,50.0,2005-06-30,2009-08-14,2,2,1,5,At Risk / Lapsed
14980,1765,37,76700.0,5000.0,2000-07-10,2020-10-12,4,5,5,14,Champion
14990,8736,1,72.05,72.05,2001-09-11,2001-09-11,1,1,1,3,At Risk / Lapsed
14991,4935,14,62459.0,1000.0,2000-06-09,2012-02-07,2,5,5,12,Regular
15000,2615,27,60500.0,2000.0,2000-03-20,2018-06-15,3,5,5,13,Regular
15002,2947,2,200.0,100.0,2014-08-28,2017-07-18,3,2,2,7,Regular
15004,4052,9,26416.38,25216.38,2002-12-31,2014-07-09,3,5,5,13,Regular
15007,1504,5,3800.0,2000.0,2000-01-17,2021-06-30,4,4,5,13,Champion
15009,41,3,1650.0,1500.0,2004-06-22,2025-07-02,5,3,4,12,Loyal
15018,8789,1,10.0,10.0,2001-07-20,2001-07-20,1,1,1,3,At Risk / Lapsed
15020,1517,1,150.0,150.0,2021-06-17,2021-06-17,4,1,2,7,Regular
15022,601,34,64480.0,5000.0,2000-06-29,2023-12-20,5,5,5,15,Champion
15024,5157,25,7800.0,500.0,2000-06-29,2011-06-30,2,5,5,12,Regular
15030,9202,1,30.0,30.0,2000-06-02,2000-06-02,1,1,1,3,At Risk / Lapsed
15032,292,1,100.0,100.0,2024-10-24,2024-10-24,5,1,1,7,Regular
15034,7379,1,100.0,100.0,2005-05-30,2005-05-30,1,1,1,3,At Risk / Lapsed
15036,4065,9,1550.0,250.0,2000-06-26,2014-06-26,3,5,4,12,Regular
15037,2909,20,4200.0,200.0,2000-06-09,2017-08-25,3,5,5,13,Regular
15038,6630,9,2320.0,150.0,2000-06-02,2007-06-18,2,5,5,12,Regular
15039,1162,8,885.0,150.0,2015-06-22,2022-06-07,4,5,4,13,Champion
15048,966,8,5000.0,400.0,2001-09-11,2022-12-20,5,5,5,15,Champion
15052,2288,15,2350.0,250.0,2001-06-14,2019-05-08,4,5,5,14,Champion
15055,4710,1,50.0,50.0,2012-09-19,2012-09-19,2,1,1,4,At Risk / Lapsed
15058,6983,3,550.0,250.0,2002-12-16,2006-06-30,2,3,3,8,Regular
15059,42,5,5780.0,5000.0,2004-08-11,2025-07-01,5,4,5,14,Champion
15073,1161,7,970.0,200.0,2008-06-16,2022-06-08,4,4,4,12,Champion
15074,8811,2,200.0,100.0,2000-06-26,2001-06-28,1,2,2,5,At Risk / Lapsed
15076,5892,11,630.0,100.0,2000-06-02,2009-06-25,2,5,4,11,Regular
15083,1219,3,250.0,100.0,2004-06-30,2022-04-11,4,3,2,9,Loyal
15084,3232,11,2500.0,200.0,2013-03-13,2016-10-06,3,5,5,13,Regular
15087,250,36,190000.0,5000.0,2008-06-17,2024-12-05,5,5,5,15,Champion
15088,250,38,110750.0,5000.0,2000-07-03,2024-12-05,5,5,5,15,Champion
15090,414,18,780.0,70.0,2000-06-29,2024-06-24,5,5,4,14,Champion
15091,4442,2,400.0,200.0,2013-03-13,2013-06-14,3,2,3,8,Regular
15093,1873,12,4900.0,500.0,2003-08-21,2020-06-26,4,5,5,14,Champion
15100,57,1,5000.0,5000.0,2025-06-16,2025-06-16,5,1,5,11,High Potential
15101,7348,13,9250.0,100.0,2000-06-29,2005-06-30,1,5,5,11,Regular
15105,7356,1,50.0,50.0,2005-06-22,2005-06-22,1,1,1,3,At Risk / Lapsed
15106,3352,5,2325.0,100.0,2005-06-10,2016-06-08,3,4,5,12,Regular
15107,1152,8,820.0,100.0,2004-06-30,2022-06-17,4,5,4,13,Champion
15108,5894,21,17050.0,2000.0,2000-05-29,2009-06-23,2,5,5,12,Regular
15115,6628,1,200.0,200.0,2007-06-20,2007-06-20,2,1,2,5,At Risk / Lapsed
15116,2981,8,1090.0,180.0,2010-06-22,2017-06-14,3,5,4,12,Regular
15117,8315,3,15000.0,5000.0,2000-11-20,2002-11-06,1,3,5,9,Regular
15125,2892,15,3000.0,200.0,2013-03-13,2017-09-11,3,5,5,13,Regular
15126,5229,2,50025.0,50000.0,2004-10-15,2011-04-19,2,2,5,9,Regular
15129,5522,6,750.0,400.0,2002-07-22,2010-06-30,2,4,4,10,Regular
15130,5821,4,90.0,20.0,2003-06-11,2009-09-04,2,4,1,7,Regular
15134,2253,20,10950.0,500.0,2000-08-07,2019-06-12,4,5,5,14,Champion
15143,53,27,7520.0,500.0,2000-03-03,2025-06-20,5,5,5,15,Champion
15146,7244,4,85.0,20.0,2001-06-27,2005-10-12,2,4,1,7,Regular
15147,6361,3,650.0,250.0,2002-07-09,2008-03-13,2,3,4,9,Regular
15153,2968,1,50.0,50.0,2017-06-27,2017-06-27,3,1,1,5,Regular
15154,3329,1,50.0,50.0,2016-07-01,2016-07-01,3,1,1,5,Regular
15155,2435,15,1330.0,100.0,2000-06-22,2018-12-12,3,5,4,12,Regular
15160,63,7,529.0,79.0,2002-06-19,2025-06-10,5,4,3,12,Loyal
15162,1824,1,250.0,250.0,2020-08-14,2020-08-14,4,1,2,7,Regular
15167,1874,18,151400.0,400.0,2001-05-11,2020-06-25,4,5,5,14,Champion
15175,8166,4,700.0,200.0,2001-03-05,2003-04-04,1,4,4,9,Regular
15176,409,7,390.0,50.0,2005-06-29,2024-06-29,5,4,3,12,Loyal
15177,5892,11,775.0,50.0,2000-06-02,2009-06-25,2,5,4,11,Regular
15178,413,25,8050.0,1000.0,2000-06-22,2024-06-25,5,5,5,15,Champion
15179,3343,9,300.0,50.0,2000-10-09,2016-06-17,3,5,3,11,Regular
15189,259,3,200.0,50.0,2017-06-06,2024-11-26,5,3,2,10,Loyal
15190,6629,8,285.0,50.0,2000-06-02,2007-06-19,2,5,3,10,Regular
15195,8422,1,25.0,25.0,2002-07-22,2002-07-22,1,1,1,3,At Risk / Lapsed
15197,8111,2,400.0,250.0,2000-06-22,2003-05-29,1,2,3,6,Regular
15207,7349,6,250.0,50.0,2000-10-23,2005-06-29,1,4,2,7,Regular
15209,7928,1,100.0,100.0,2003-11-28,2003-11-28,1,1,1,3,At Risk / Lapsed
15210,41,14,21910.0,5000.0,2004-07-29,2025-07-02,5,5,5,15,Champion
15212,4794,1,200.0,200.0,2012-06-27,2012-06-27,2,1,2,5,At Risk / Lapsed
15213,7356,2,20.0,10.0,2001-06-14,2005-06-22,1,2,1,4,At Risk / Lapsed
15217,7225,2,100.0,50.0,2003-11-17,2005-10-31,2,2,1,5,At Risk / Lapsed
15226,2276,18,5000.0,100.0,2000-02-21,2019-05-20,4,5,5,14,Champion
15236,1141,3,700.0,250.0,2005-06-30,2022-06-28,4,3,4,11,Loyal
15241,8447,3,300.0,100.0,2000-06-09,2002-06-27,1,3,3,7,Regular
15246,8083,1,100.0,100.0,2003-06-26,2003-06-26,1,1,1,3,At Risk / Lapsed
15251,419,25,15775.0,500.0,2004-06-28,2024-06-19,5,5,5,15,Champion
15253,2974,2,1000.0,500.0,2016-07-07,2017-06-21,3,2,4,9,Regular
15255,43,13,14000.0,1000.0,2004-06-29,2025-06-30,5,5,5,15,Champion
15261,4061,9,625.0,100.0,2001-06-14,2014-06-30,3,5,4,12,Regular
15269,6847,11,520.0,50.0,2000-05-29,2006-11-13,2,5,3,10,Regular
15270,3954,5,820.0,120.0,2000-06-26,2014-10-15,3,4,4,11,Regular
15277,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
15279,6619,14,132480.0,15000.0,2000-06-09,2007-06-29,2,5,5,12,Regular
15282,9024,1,12500.0,12500.0,2000-11-27,2000-11-27,1,1,5,7,Regular
15286,1874,5,4500.0,500.0,2000-12-01,2020-06-25,4,4,5,13,Champion
15287,8450,3,450.0,100.0,2000-06-22,2002-06-24,1,3,3,7,Regular
15299,1905,6,1600.0,200.0,2017-02-27,2020-05-25,4,4,4,12,Champion
15300,8776,2,50.0,25.0,2000-12-11,2001-08-02,1,2,1,4,At Risk / Lapsed
15305,43,14,5270.0,250.0,2012-06-28,2025-06-30,5,5,5,15,Champion
15308,1813,24,2990.0,250.0,2000-06-22,2020-08-25,4,5,5,14,Champion
15310,2960,24,4100.0,250.0,2000-06-16,2017-07-05,3,5,5,13,Regular
15316,6927,13,405.0,50.0,2000-06-02,2006-08-25,2,5,3,10,Regular
15324,8,3,2500.0,1000.0,2005-06-30,2025-08-04,5,3,5,13,Loyal
15325,2235,2,4000.0,2000.0,2000-08-21,2019-06-30,4,2,5,11,High Potential
15331,8086,1,20.0,20.0,2003-06-23,2003-06-23,1,1,1,3,At Risk / Lapsed
15336,897,1,500.0,500.0,2023-02-27,2023-02-27,5,1,3,9,Regular
15337,1146,26,3250.0,150.0,2000-06-09,2022-06-23,4,5,5,14,Champion
15347,8454,4,800.0,200.0,2000-06-29,2002-06-20,1,4,4,9,Regular
15349,7348,2,100.0,50.0,2002-10-15,2005-06-30,1,2,1,4,At Risk / Lapsed
15359,7368,1,50.0,50.0,2005-06-10,2005-06-10,1,1,1,3,At Risk / Lapsed
15365,5975,9,2722.0,1000.0,2000-06-29,2009-04-03,2,5,5,12,Regular
15366,1159,14,7350.0,1000.0,2008-12-31,2022-06-10,4,5,5,14,Champion
15369,795,10,1200.0,200.0,2004-06-25,2023-06-09,5,5,4,14,Champion
15371,8422,3,600.0,200.0,2000-06-29,2002-07-22,1,3,3,7,Regular
15377,35,4,6305.0,5000.0,2021-06-17,2025-07-08,5,4,5,14,Champion
15381,5893,10,775.0,100.0,2000-06-16,2009-06-24,2,5,4,11,Regular
15383,1873,3,26000.0,1000.0,2000-12-11,2020-06-26,4,3,5,12,Loyal
15386,8387,3,650.0,200.0,2000-06-16,2002-08-26,1,3,4,8,Regular
15387,1524,9,2300.0,500.0,2000-06-16,2021-06-10,4,5,5,14,Champion
15393,41,2,10000.0,5000.0,2025-06-26,2025-07-02,5,2,5,12,High Potential
15400,3056,14,2350.0,200.0,2005-06-29,2017-03-31,3,5,5,13,Regular
15409,20,5,100900.0,50000.0,2004-06-25,2025-07-23,5,4,5,14,Champion
15412,1541,10,565.0,50.0,2009-06-29,2021-05-24,4,5,3,12,Loyal
15414,7585,4,400.0,100.0,2000-06-09,2004-11-05,1,4,3,8,Regular
15416,7713,5,500.0,100.0,2000-06-02,2004-06-30,1,4,3,8,Regular
15431,412,20,32700.0,2500.0,2005-06-30,2024-06-26,5,5,5,15,Champion
15433,49,11,22175.0,2000.0,2015-06-15,2025-06-24,5,5,5,15,Champion
15435,6257,4,4000.0,1000.0,2003-01-13,2008-06-25,2,4,5,11,Regular
15446,8894,3,10100.0,5000.0,2000-01-31,2001-04-06,1,3,5,9,Regular
15448,5765,13,4525.0,200.0,2001-09-25,2009-10-30,2,5,5,12,Regular
15455,4066,15,2350.0,150.0,2000-06-22,2014-06-25,3,5,5,13,Regular
15466,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
15471,285,5,1050.0,350.0,2000-04-10,2024-10-31,5,4,4,13,Champion
15474,8083,5,2200.0,500.0,2000-06-29,2003-06-26,1,4,5,10,Regular
15479,8446,3,1000.0,250.0,2000-06-16,2002-06-28,1,3,4,8,Regular
15482,2283,5,205.0,50.0,2014-06-26,2019-05-13,4,4,2,10,Loyal
15483,2608,1,50.0,50.0,2018-06-22,2018-06-22,3,1,1,5,Regular
15484,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
15485,8247,6,300.0,50.0,2000-06-22,2003-01-13,1,4,3,8,Regular
15495,1869,20,1625.0,100.0,2000-06-16,2020-06-30,4,5,4,13,Champion
15506,7991,1,100.0,100.0,2003-09-26,2003-09-26,1,1,1,3,At Risk / Lapsed
15507,5167,9,650.0,100.0,2002-06-21,2011-06-20,2,5,4,11,Regular
15508,56,11,1385.0,50.0,2012-07-16,2025-06-17,5,5,4,14,Champion
15509,3340,7,1450.0,250.0,2000-07-10,2016-06-20,3,4,4,11,Regular
15514,4436,17,1800.0,100.0,2000-06-26,2013-06-20,3,5,5,13,Regular
15518,3241,11,2500.0,200.0,2009-10-16,2016-09-27,3,5,5,13,Regular
15524,6490,2,550.0,500.0,2005-06-10,2007-11-05,2,2,3,7,Regular
15527,2986,14,1700.0,200.0,2000-06-29,2017-06-09,3,5,4,12,Regular
15528,7356,14,3550.0,100.0,2000-05-29,2005-06-22,1,5,5,11,Regular
15531,3346,1,200.0,200.0,2016-06-14,2016-06-14,3,1,2,6,Regular
15537,4064,10,550.0,50.0,2002-06-20,2014-06-27,3,5,3,11,Regular
15539,1517,3,3750.0,1000.0,2018-09-15,2021-06-17,4,3,5,12,Loyal
15542,7840,2,200.0,100.0,2002-11-06,2004-02-24,1,2,2,5,At Risk / Lapsed
15546,42,14,7835.0,1025.0,2005-06-10,2025-07-01,5,5,5,15,Champion
15552,6587,2,150.0,50.0,2000-06-16,2007-07-31,2,2,2,6,At Risk / Lapsed
15555,4775,1,76062.94,76062.94,2012-07-16,2012-07-16,2,1,5,8,Regular
15558,4442,1,200.0,200.0,2013-06-14,2013-06-14,3,1,2,6,Regular
15559,1163,5,3600.0,1750.0,2002-07-09,2022-06-06,4,4,5,13,Champion
15560,19,1,500.0,500.0,2025-07-24,2025-07-24,5,1,3,9,Regular
15567,3956,5,740.0,240.0,2000-08-07,2014-10-13,3,4,4,11,Regular
15571,49,15,2440.0,1000.0,2012-06-26,2025-06-24,5,5,5,15,Champion
15574,4290,24,5350.0,200.0,2001-07-12,2013-11-13,3,5,5,13,Regular
15579,790,8,160000.0,20000.0,2019-07-31,2023-06-14,5,5,5,15,Champion
15580,3589,13,2965.0,85.0,2000-06-29,2015-10-15,3,5,5,13,Regular
15583,8476,1,50.0,50.0,2002-05-29,2002-05-29,1,1,1,3,At Risk / Lapsed
15584,3331,7,550.0,100.0,2001-07-30,2016-06-29,3,4,3,10,Regular
15593,5873,7,350.0,50.0,2000-06-09,2009-07-14,2,4,3,9,Regular
15594,41,12,12600.0,5000.0,2014-06-26,2025-07-02,5,5,5,15,Champion
15605,1166,18,585.0,25.0,2005-06-30,2022-06-03,4,5,3,12,Loyal
15606,53,26,5200.0,1000.0,2000-06-02,2025-06-20,5,5,5,15,Champion
15612,3400,1,200.0,200.0,2016-04-21,2016-04-21,3,1,2,6,Regular
15613,1149,26,1477500.0,100000.0,2000-06-29,2022-06-20,4,5,5,14,Champion
15616,4927,14,5730.0,5000.0,2000-06-09,2012-02-15,2,5,5,12,Regular
15617,4065,2,250.0,50.0,2012-09-12,2014-06-26,3,2,2,7,Regular
15618,6234,3,250.0,100.0,2001-06-18,2008-07-18,2,3,2,7,Regular
15619,2273,17,113463.0,2000.0,2000-06-29,2019-05-23,4,5,5,14,Champion
15622,7715,3,600.0,100.0,2000-11-06,2004-06-28,1,3,3,7,Regular
15630,50,2,1100.0,1000.0,2005-06-10,2025-06-23,5,2,4,11,High Potential
15633,8674,1,100.0,100.0,2001-11-12,2001-11-12,1,1,1,3,At Risk / Lapsed
15635,5390,4,3450.0,200.0,2003-06-16,2010-11-09,2,4,5,11,Regular
15637,8337,1,50.0,50.0,2002-10-15,2002-10-15,1,1,1,3,At Risk / Lapsed
15639,6417,2,60.0,50.0,2000-08-21,2008-01-17,2,2,1,5,At Risk / Lapsed
15645,8450,4,700.0,200.0,2000-06-22,2002-06-24,1,4,4,9,Regular
15648,2279,20,3700.0,400.0,2000-06-09,2019-05-17,4,5,5,14,Champion
15651,50,16,161000.0,10000.0,2017-06-16,2025-06-23,5,5,5,15,Champion
15653,2990,11,1200.0,150.0,2001-06-19,2017-06-05,3,5,4,12,Regular
15660,8027,1,400.0,400.0,2003-08-21,2003-08-21,1,1,3,5,Regular
15661,7546,1,100.0,100.0,2004-12-14,2004-12-14,1,1,1,3,At Risk / Lapsed
15664,6630,2,150.0,50.0,2005-08-31,2007-06-18,2,2,2,6,At Risk / Lapsed
15665,8082,3,1500.0,500.0,2000-06-22,2003-06-27,1,3,4,8,Regular
15667,7368,6,3350.0,500.0,2000-06-16,2005-06-10,1,4,5,10,Regular
15668,2267,12,15950.0,100.0,2000-06-26,2019-05-29,4,5,5,14,Champion
15669,3247,19,4190.0,400.0,2000-07-10,2016-09-21,3,5,5,13,Regular
15674,8315,4,750.0,200.0,2000-03-03,2002-11-06,1,4,4,9,Regular
15681,9325,1,100.0,100.0,2000-01-31,2000-01-31,1,1,1,3,At Risk / Lapsed
15685,47,10,10800.0,10000.0,2000-06-02,2025-06-26,5,5,5,15,Champion
15688,9276,2,500.0,400.0,2000-01-31,2000-03-20,1,2,3,6,Regular
15690,8093,1,50.0,50.0,2003-06-16,2003-06-16,1,1,1,3,At Risk / Lapsed
15693,4767,1,100.0,100.0,2012-07-24,2012-07-24,2,1,1,4,At Risk / Lapsed
15695,274,1,500.0,500.0,2024-11-11,2024-11-11,5,1,3,9,Regular
15698,3714,6,1150.0,300.0,2001-07-30,2015-06-12,3,4,4,11,Regular
15700,8434,3,600.0,200.0,2000-05-29,2002-07-10,1,3,3,7,Regular
15708,7379,3,450.0,100.0,2000-08-07,2005-05-30,1,3,3,7,Regular
15716,3766,1,200.0,200.0,2015-04-21,2015-04-21,3,1,2,6,Regular
15717,1517,1,100.0,100.0,2021-06-17,2021-06-17,4,1,1,6,Regular
15724,3611,15,3000.0,300.0,2000-09-04,2015-09-23,3,5,5,13,Regular
15728,2540,15,3000.0,200.0,2014-03-26,2018-08-29,3,5,5,13,Regular
15729,9202,1,100.0,100.0,2000-06-02,2000-06-02,1,1,1,3,At Risk / Lapsed
15730,5807,2,600.0,500.0,2004-12-02,2009-09-18,2,2,3,7,Regular
15734,2989,3,600.0,200.0,2014-09-30,2017-06-06,3,3,3,9,Regular
15735,7336,1,200.0,200.0,2005-07-12,2005-07-12,2,1,2,5,At Risk / Lapsed
15737,8453,1,50.0,50.0,2002-06-21,2002-06-21,1,1,1,3,At Risk / Lapsed
15745,4796,8,1450.0,200.0,2000-06-09,2012-06-25,2,5,4,11,Regular
15764,8450,2,45.0,25.0,2000-11-20,2002-06-24,1,2,1,4,At Risk / Lapsed
15768,335,1,1000.0,1000.0,2024-09-11,2024-09-11,5,1,4,10,High Potential
15769,9045,1,100.0,100.0,2000-11-06,2000-11-06,1,1,1,3,At Risk / Lapsed
15777,5157,4,1850.0,100.0,2000-07-07,2011-06-30,2,4,5,11,Regular
15779,4663,8,820.0,50.0,2000-06-26,2012-11-05,2,5,4,11,Regular
15789,3714,18,5700.0,500.0,2000-06-22,2015-06-12,3,5,5,13,Regular
15790,4066,10,1035.0,75.0,2003-09-19,2014-06-25,3,5,4,12,Regular
15794,49,1,750.0,750.0,2025-06-24,2025-06-24,5,1,4,10,High Potential
15796,414,1,100.0,100.0,2024-06-24,2024-06-24,5,1,1,7,Regular
